exp_id,var,em,horizon_start,date,h,mean,actual,lag12,yoy_fc,yoy_act,gap_pp,pass
B11-M-154,FCPI,EM10,2025-07-01,2026-05-01,11,248.9242,244.3,240.6,3.4598,1.5378,1.9219,False
B11-M-154,FCPI,EM10,2025-07-01,2026-06-01,12,252.2067,250.5,242.5,4.0028,3.299,0.7038,False
B11-M-155,FCPI,EM10,2025-08-01,2025-08-01,1,236.9953,236.3,229.7,3.176,2.8733,0.3027,True
B11-M-155,FCPI,EM10,2025-08-01,2025-09-01,2,237.0154,236.6,227.9,3.9997,3.8175,0.1823,True
B11-M-155,FCPI,EM10,2025-08-01,2025-10-01,3,237.959,236.4,227.1,4.7816,4.0951,0.6865,False
B11-M-155,FCPI,EM10,2025-08-01,2025-11-01,4,240.8524,236.1,228.0,5.637,3.5526,2.0844,False
B11-M-155,FCPI,EM10,2025-08-01,2025-12-01,5,243.5018,244.3,233.9,4.1051,4.4463,-0.3413,True
B11-M-155,FCPI,EM10,2025-08-01,2026-01-01,6,243.6971,244.3,236.3,3.1304,3.3855,-0.2552,True
B11-M-155,FCPI,EM10,2025-08-01,2026-02-01,7,240.9758,239.4,236.8,1.7634,1.098,0.6655,False
B11-M-155,FCPI,EM10,2025-08-01,2026-03-01,8,238.2712,237.9,236.2,0.8769,0.7197,0.1572,True
B11-M-155,FCPI,EM10,2025-08-01,2026-04-01,9,239.3202,240.4,237.8,0.6393,1.0934,-0.4541,True
B11-M-155,FCPI,EM10,2025-08-01,2026-05-01,10,241.6518,244.3,240.6,0.4371,1.5378,-1.1007,False
B11-M-155,FCPI,EM10,2025-08-01,2026-06-01,11,246.1787,250.5,242.5,1.517,3.299,-1.782,False
B11-M-155,FCPI,EM10,2025-08-01,2026-07-01,12,246.0131,250.9,239.2,2.8483,4.8913,-2.043,False
B11-M-156,FCPI,EM10,2025-09-01,2025-09-01,1,236.7527,236.6,227.9,3.8845,3.8175,0.067,True
B11-M-156,FCPI,EM10,2025-09-01,2025-10-01,2,237.2198,236.4,227.1,4.4561,4.0951,0.361,True
B11-M-156,FCPI,EM10,2025-09-01,2025-11-01,3,238.3766,236.1,228.0,4.5511,3.5526,0.9985,False
B11-M-156,FCPI,EM10,2025-09-01,2025-12-01,4,240.2756,244.3,233.9,2.7258,4.4463,-1.7206,False
B11-M-156,FCPI,EM10,2025-09-01,2026-01-01,5,241.2992,244.3,236.3,2.1156,3.3855,-1.2699,False
B11-M-156,FCPI,EM10,2025-09-01,2026-02-01,6,240.5245,239.4,236.8,1.5729,1.098,0.4749,True
B11-M-156,FCPI,EM10,2025-09-01,2026-03-01,7,239.8785,237.9,236.2,1.5574,0.7197,0.8377,False
B11-M-156,FCPI,EM10,2025-09-01,2026-04-01,8,241.1989,240.4,237.8,1.4293,1.0934,0.336,True
B11-M-156,FCPI,EM10,2025-09-01,2026-05-01,9,243.0466,244.3,240.6,1.0169,1.5378,-0.521,False
B11-M-156,FCPI,EM10,2025-09-01,2026-06-01,10,245.3621,250.5,242.5,1.1802,3.299,-2.1187,False
B11-M-156,FCPI,EM10,2025-09-01,2026-07-01,11,245.6709,250.9,239.2,2.7052,4.8913,-2.1861,False
B11-M-156,FCPI,EM10,2025-09-01,2026-08-01,12,245.7069,251.9,236.3,3.9809,6.6018,-2.6209,False
B11-M-157,FCPI,EM11,2025-04-01,2025-04-01,1,235.3904,237.8,231.1,1.8565,2.8992,-1.0427,False
B11-M-157,FCPI,EM11,2025-04-01,2025-05-01,2,236.5009,240.6,227.3,4.0479,5.8513,-1.8034,False
B11-M-157,FCPI,EM11,2025-04-01,2025-06-01,3,238.3881,242.5,232.8,2.4004,4.1667,-1.7663,False
B11-M-157,FCPI,EM11,2025-04-01,2025-07-01,4,238.5598,239.2,234.0,1.9486,2.2222,-0.2736,True
B11-M-157,FCPI,EM11,2025-04-01,2025-08-01,5,238.2739,236.3,229.7,3.7327,2.8733,0.8593,False
B11-M-157,FCPI,EM11,2025-04-01,2025-09-01,6,238.6295,236.6,227.9,4.708,3.8175,0.8905,False
B11-M-157,FCPI,EM11,2025-04-01,2025-10-01,7,239.1325,236.4,227.1,5.2983,4.0951,1.2032,False
B11-M-157,FCPI,EM11,2025-04-01,2025-11-01,8,240.0264,236.1,228.0,5.2747,3.5526,1.7221,False
B11-M-157,FCPI,EM11,2025-04-01,2025-12-01,9,240.8912,244.3,233.9,2.989,4.4463,-1.4574,False
B11-M-157,FCPI,EM11,2025-04-01,2026-01-01,10,240.8203,244.3,236.3,1.913,3.3855,-1.4726,False
B11-M-157,FCPI,EM11,2025-04-01,2026-02-01,11,240.4508,239.4,236.8,1.5417,1.098,0.4437,True
B11-M-157,FCPI,EM11,2025-04-01,2026-03-01,12,240.1395,237.9,236.2,1.6679,0.7197,0.9481,False
B11-M-158,FCPI,EM11,2025-05-01,2025-05-01,1,238.8296,240.6,227.3,5.0724,5.8513,-0.7789,False
B11-M-158,FCPI,EM11,2025-05-01,2025-06-01,2,240.6391,242.5,232.8,3.3673,4.1667,-0.7994,False
B11-M-158,FCPI,EM11,2025-05-01,2025-07-01,3,240.8363,239.2,234.0,2.9215,2.2222,0.6993,False
B11-M-158,FCPI,EM11,2025-05-01,2025-08-01,4,240.5788,236.3,229.7,4.7361,2.8733,1.8628,False
B11-M-158,FCPI,EM11,2025-05-01,2025-09-01,5,240.7787,236.6,227.9,5.651,3.8175,1.8336,False
B11-M-158,FCPI,EM11,2025-05-01,2025-10-01,6,241.0502,236.4,227.1,6.1428,4.0951,2.0477,False
B11-M-158,FCPI,EM11,2025-05-01,2025-11-01,7,242.032,236.1,228.0,6.1544,3.5526,2.6018,False
B11-M-158,FCPI,EM11,2025-05-01,2025-12-01,8,243.0562,244.3,233.9,3.9146,4.4463,-0.5318,False
B11-M-158,FCPI,EM11,2025-05-01,2026-01-01,9,243.462,244.3,236.3,3.0309,3.3855,-0.3546,True
B11-M-158,FCPI,EM11,2025-05-01,2026-02-01,10,243.0289,239.4,236.8,2.6304,1.098,1.5325,False
B11-M-158,FCPI,EM11,2025-05-01,2026-03-01,11,242.5382,237.9,236.2,2.6834,0.7197,1.9637,False
B11-M-158,FCPI,EM11,2025-05-01,2026-04-01,12,243.3106,240.4,237.8,2.3173,1.0934,1.224,False
B11-M-159,FCPI,EM11,2025-06-01,2025-06-01,1,243.4018,242.5,232.8,4.554,4.1667,0.3874,True
B11-M-159,FCPI,EM11,2025-06-01,2025-07-01,2,243.729,239.2,234.0,4.1577,2.2222,1.9355,False
B11-M-159,FCPI,EM11,2025-06-01,2025-08-01,3,242.4194,236.3,229.7,5.5374,2.8733,2.6641,False
B11-M-159,FCPI,EM11,2025-06-01,2025-09-01,4,242.6605,236.6,227.9,6.4768,3.8175,2.6593,False
B11-M-159,FCPI,EM11,2025-06-01,2025-10-01,5,243.3037,236.4,227.1,7.135,4.0951,3.0399,False
B11-M-159,FCPI,EM11,2025-06-01,2025-11-01,6,245.2112,236.1,228.0,7.5488,3.5526,3.9961,False
B11-M-159,FCPI,EM11,2025-06-01,2025-12-01,7,247.6922,244.3,233.9,5.8966,4.4463,1.4503,False
B11-M-159,FCPI,EM11,2025-06-01,2026-01-01,8,248.1769,244.3,236.3,5.0262,3.3855,1.6407,False
B11-M-159,FCPI,EM11,2025-06-01,2026-02-01,9,246.7843,239.4,236.8,4.2163,1.098,3.1184,False
B11-M-159,FCPI,EM11,2025-06-01,2026-03-01,10,245.7312,237.9,236.2,4.0352,0.7197,3.3155,False
B11-M-159,FCPI,EM11,2025-06-01,2026-04-01,11,246.7993,240.4,237.8,3.7844,1.0934,2.691,False
B11-M-159,FCPI,EM11,2025-06-01,2026-05-01,12,249.0709,244.3,240.6,3.5207,1.5378,1.9829,False
B11-M-160,FCPI,EM11,2025-07-01,2025-07-01,1,241.8508,239.2,234.0,3.355,2.2222,1.1328,False
B11-M-160,FCPI,EM11,2025-07-01,2025-08-01,2,241.6447,236.3,229.7,5.2001,2.8733,2.3268,False
B11-M-160,FCPI,EM11,2025-07-01,2025-09-01,3,242.016,236.6,227.9,6.1939,3.8175,2.3765,False
B11-M-160,FCPI,EM11,2025-07-01,2025-10-01,4,242.4333,236.4,227.1,6.7518,4.0951,2.6567,False
B11-M-160,FCPI,EM11,2025-07-01,2025-11-01,5,243.924,236.1,228.0,6.9842,3.5526,3.4316,False
B11-M-160,FCPI,EM11,2025-07-01,2025-12-01,6,245.6836,244.3,233.9,5.0379,4.4463,0.5915,False
B11-M-160,FCPI,EM11,2025-07-01,2026-01-01,7,246.828,244.3,236.3,4.4553,3.3855,1.0698,False
B11-M-160,FCPI,EM11,2025-07-01,2026-02-01,8,246.7576,239.4,236.8,4.2051,1.098,3.1071,False
B11-M-160,FCPI,EM11,2025-07-01,2026-03-01,9,246.2678,237.9,236.2,4.2624,0.7197,3.5427,False
B11-M-160,FCPI,EM11,2025-07-01,2026-04-01,10,246.9723,240.4,237.8,3.8571,1.0934,2.7638,False
B11-M-160,FCPI,EM11,2025-07-01,2026-05-01,11,248.7012,244.3,240.6,3.3671,1.5378,1.8292,False
B11-M-160,FCPI,EM11,2025-07-01,2026-06-01,12,251.8411,250.5,242.5,3.852,3.299,0.553,False
B11-M-161,FCPI,EM11,2025-08-01,2025-08-01,1,237.026,236.3,229.7,3.1894,2.8733,0.3161,True
B11-M-161,FCPI,EM11,2025-08-01,2025-09-01,2,237.0434,236.6,227.9,4.012,3.8175,0.1946,True
B11-M-161,FCPI,EM11,2025-08-01,2025-10-01,3,237.953,236.4,227.1,4.779,4.0951,0.6839,False
B11-M-161,FCPI,EM11,2025-08-01,2025-11-01,4,240.877,236.1,228.0,5.6478,3.5526,2.0952,False
B11-M-161,FCPI,EM11,2025-08-01,2025-12-01,5,243.605,244.3,233.9,4.1492,4.4463,-0.2972,True
B11-M-161,FCPI,EM11,2025-08-01,2026-01-01,6,243.8391,244.3,236.3,3.1905,3.3855,-0.1951,True
B11-M-161,FCPI,EM11,2025-08-01,2026-02-01,7,241.1145,239.4,236.8,1.822,1.098,0.724,False
B11-M-161,FCPI,EM11,2025-08-01,2026-03-01,8,238.3751,237.9,236.2,0.9209,0.7197,0.2011,True
B11-M-161,FCPI,EM11,2025-08-01,2026-04-01,9,239.5227,240.4,237.8,0.7244,1.0934,-0.3689,True
B11-M-161,FCPI,EM11,2025-08-01,2026-05-01,10,241.9362,244.3,240.6,0.5554,1.5378,-0.9825,False
B11-M-161,FCPI,EM11,2025-08-01,2026-06-01,11,246.6362,250.5,242.5,1.7056,3.299,-1.5933,False
B11-M-161,FCPI,EM11,2025-08-01,2026-07-01,12,246.4877,250.9,239.2,3.0467,4.8913,-1.8446,False
B11-M-162,FCPI,EM11,2025-09-01,2025-09-01,1,236.8777,236.6,227.9,3.9393,3.8175,0.1219,True
B11-M-162,FCPI,EM11,2025-09-01,2025-10-01,2,237.318,236.4,227.1,4.4993,4.0951,0.4042,True
B11-M-162,FCPI,EM11,2025-09-01,2025-11-01,3,238.4768,236.1,228.0,4.5951,3.5526,1.0424,False
B11-M-162,FCPI,EM11,2025-09-01,2025-12-01,4,240.1093,244.3,233.9,2.6547,4.4463,-1.7917,False
B11-M-162,FCPI,EM11,2025-09-01,2026-01-01,5,241.0525,244.3,236.3,2.0112,3.3855,-1.3743,False
B11-M-162,FCPI,EM11,2025-09-01,2026-02-01,6,240.2928,239.4,236.8,1.475,1.098,0.377,True
B11-M-162,FCPI,EM11,2025-09-01,2026-03-01,7,239.6584,237.9,236.2,1.4642,0.7197,0.7445,False
B11-M-162,FCPI,EM11,2025-09-01,2026-04-01,8,240.751,240.4,237.8,1.241,1.0934,0.1476,True
B11-M-162,FCPI,EM11,2025-09-01,2026-05-01,9,242.4253,244.3,240.6,0.7587,1.5378,-0.7792,False
B11-M-162,FCPI,EM11,2025-09-01,2026-06-01,10,244.9191,250.5,242.5,0.9976,3.299,-2.3014,False
B11-M-162,FCPI,EM11,2025-09-01,2026-07-01,11,245.3121,250.9,239.2,2.5552,4.8913,-2.3361,False
B11-M-162,FCPI,EM11,2025-09-01,2026-08-01,12,244.9934,251.9,236.3,3.679,6.6018,-2.9228,False
B11-M-163,FCPI,EM12,2025-04-01,2025-04-01,1,237.5375,237.8,231.1,2.7856,2.8992,-0.1136,True
B11-M-163,FCPI,EM12,2025-04-01,2025-05-01,2,236.9386,240.6,227.3,4.2405,5.8513,-1.6108,False
B11-M-163,FCPI,EM12,2025-04-01,2025-06-01,3,238.2851,242.5,232.8,2.3561,4.1667,-1.8105,False
B11-M-163,FCPI,EM12,2025-04-01,2025-07-01,4,239.5025,239.2,234.0,2.3515,2.2222,0.1293,True
B11-M-163,FCPI,EM12,2025-04-01,2025-08-01,5,240.7517,236.3,229.7,4.8114,2.8733,1.9381,False
B11-M-163,FCPI,EM12,2025-04-01,2025-09-01,6,242.8412,236.6,227.9,6.556,3.8175,2.7386,False
B11-M-163,FCPI,EM12,2025-04-01,2025-10-01,7,245.7017,236.4,227.1,8.191,4.0951,4.0959,False
B11-M-163,FCPI,EM12,2025-04-01,2025-11-01,8,249.465,236.1,228.0,9.4145,3.5526,5.8619,False
B11-M-163,FCPI,EM12,2025-04-01,2025-12-01,9,254.2176,244.3,233.9,8.6865,4.4463,4.2401,False
B11-M-163,FCPI,EM12,2025-04-01,2026-01-01,10,255.1593,244.3,236.3,7.9811,3.3855,4.5955,False
B11-M-163,FCPI,EM12,2025-04-01,2026-02-01,11,256.3108,239.4,236.8,8.2393,1.098,7.1414,False
B11-M-163,FCPI,EM12,2025-04-01,2026-03-01,12,257.5916,237.9,236.2,9.0565,0.7197,8.3368,False
B11-M-164,FCPI,EM12,2025-05-01,2025-05-01,1,240.0626,240.6,227.3,5.6149,5.8513,-0.2364,True
B11-M-164,FCPI,EM12,2025-05-01,2025-06-01,2,244.8435,242.5,232.8,5.1733,4.1667,1.0066,False
B11-M-164,FCPI,EM12,2025-05-01,2025-07-01,3,244.3245,239.2,234.0,4.4122,2.2222,2.1899,False
B11-M-164,FCPI,EM12,2025-05-01,2025-08-01,4,242.581,236.3,229.7,5.6078,2.8733,2.7344,False
B11-M-164,FCPI,EM12,2025-05-01,2025-09-01,5,242.5612,236.6,227.9,6.4332,3.8175,2.6157,False
B11-M-164,FCPI,EM12,2025-05-01,2025-10-01,6,243.5389,236.4,227.1,7.2386,4.0951,3.1435,False
B11-M-164,FCPI,EM12,2025-05-01,2025-11-01,7,247.4453,236.1,228.0,8.5287,3.5526,4.976,False
B11-M-164,FCPI,EM12,2025-05-01,2025-12-01,8,250.9414,244.3,233.9,7.2858,4.4463,2.8394,False
B11-M-164,FCPI,EM12,2025-05-01,2026-01-01,9,251.1198,244.3,236.3,6.2716,3.3855,2.8861,False
B11-M-164,FCPI,EM12,2025-05-01,2026-02-01,10,248.4349,239.4,236.8,4.9134,1.098,3.8154,False
B11-M-164,FCPI,EM12,2025-05-01,2026-03-01,11,245.7739,237.9,236.2,4.0533,0.7197,3.3336,False
B11-M-164,FCPI,EM12,2025-05-01,2026-04-01,12,247.0972,240.4,237.8,3.9097,1.0934,2.8163,False
B11-M-165,FCPI,EM12,2025-06-01,2025-06-01,1,243.9839,242.5,232.8,4.8041,4.1667,0.6374,False
B11-M-165,FCPI,EM12,2025-06-01,2025-07-01,2,244.15,239.2,234.0,4.3376,2.2222,2.1154,False
B11-M-165,FCPI,EM12,2025-06-01,2025-08-01,3,240.7306,236.3,229.7,4.8022,2.8733,1.9289,False
B11-M-165,FCPI,EM12,2025-06-01,2025-09-01,4,241.3896,236.6,227.9,5.9191,3.8175,2.1016,False
B11-M-165,FCPI,EM12,2025-06-01,2025-10-01,5,242.7842,236.4,227.1,6.9063,4.0951,2.8112,False
B11-M-165,FCPI,EM12,2025-06-01,2025-11-01,6,247.1982,236.1,228.0,8.4203,3.5526,4.8676,False
B11-M-165,FCPI,EM12,2025-06-01,2025-12-01,7,253.3894,244.3,233.9,8.3323,4.4463,3.886,False
B11-M-165,FCPI,EM12,2025-06-01,2026-01-01,8,255.547,244.3,236.3,8.1452,3.3855,4.7596,False
B11-M-165,FCPI,EM12,2025-06-01,2026-02-01,9,250.7161,239.4,236.8,5.8767,1.098,4.7788,False
B11-M-165,FCPI,EM12,2025-06-01,2026-03-01,10,247.7416,237.9,236.2,4.8864,0.7197,4.1666,False
B11-M-165,FCPI,EM12,2025-06-01,2026-04-01,11,248.7997,240.4,237.8,4.6256,1.0934,3.5323,False
B11-M-165,FCPI,EM12,2025-06-01,2026-05-01,12,253.6188,244.3,240.6,5.411,1.5378,3.8732,False
B11-M-166,FCPI,EM12,2025-07-01,2025-07-01,1,241.4971,239.2,234.0,3.2039,2.2222,0.9817,False
B11-M-166,FCPI,EM12,2025-07-01,2025-08-01,2,240.5279,236.3,229.7,4.7139,2.8733,1.8406,False
B11-M-166,FCPI,EM12,2025-07-01,2025-09-01,3,240.5791,236.6,227.9,5.5634,3.8175,1.746,False
B11-M-166,FCPI,EM12,2025-07-01,2025-10-01,4,241.1279,236.4,227.1,6.177,4.0951,2.0818,False
B11-M-166,FCPI,EM12,2025-07-01,2025-11-01,5,243.2032,236.1,228.0,6.668,3.5526,3.1154,False
B11-M-166,FCPI,EM12,2025-07-01,2025-12-01,6,245.4156,244.3,233.9,4.9233,4.4463,0.477,True
B11-M-166,FCPI,EM12,2025-07-01,2026-01-01,7,245.5832,244.3,236.3,3.9286,3.3855,0.543,False
B11-M-166,FCPI,EM12,2025-07-01,2026-02-01,8,244.373,239.4,236.8,3.198,1.098,2.1001,False
B11-M-166,FCPI,EM12,2025-07-01,2026-03-01,9,242.9306,237.9,236.2,2.8495,0.7197,2.1298,False
B11-M-166,FCPI,EM12,2025-07-01,2026-04-01,10,243.4101,240.4,237.8,2.3592,1.0934,1.2658,False
B11-M-166,FCPI,EM12,2025-07-01,2026-05-01,11,245.483,244.3,240.6,2.0295,1.5378,0.4917,True
B11-M-166,FCPI,EM12,2025-07-01,2026-06-01,12,248.9097,250.5,242.5,2.6432,3.299,-0.6558,False
B11-M-167,FCPI,EM12,2025-08-01,2025-08-01,1,237.3124,236.3,229.7,3.3141,2.8733,0.4408,True
B11-M-167,FCPI,EM12,2025-08-01,2025-09-01,2,236.6103,236.6,227.9,3.822,3.8175,0.0045,True
B11-M-167,FCPI,EM12,2025-08-01,2025-10-01,3,236.9305,236.4,227.1,4.3287,4.0951,0.2336,True
B11-M-167,FCPI,EM12,2025-08-01,2025-11-01,4,238.2815,236.1,228.0,4.5094,3.5526,0.9568,False
B11-M-167,FCPI,EM12,2025-08-01,2025-12-01,5,238.5544,244.3,233.9,1.9899,4.4463,-2.4564,False
B11-M-167,FCPI,EM12,2025-08-01,2026-01-01,6,237.427,244.3,236.3,0.4769,3.3855,-2.9086,False
B11-M-167,FCPI,EM12,2025-08-01,2026-02-01,7,235.5596,239.4,236.8,-0.5238,1.098,-1.6218,False
B11-M-167,FCPI,EM12,2025-08-01,2026-03-01,8,234.821,237.9,236.2,-0.5838,0.7197,-1.3035,False
B11-M-167,FCPI,EM12,2025-08-01,2026-04-01,9,235.4484,240.4,237.8,-0.9889,1.0934,-2.0822,False
B11-M-167,FCPI,EM12,2025-08-01,2026-05-01,10,235.8473,244.3,240.6,-1.9754,1.5378,-3.5132,False
B11-M-167,FCPI,EM12,2025-08-01,2026-06-01,11,236.7274,250.5,242.5,-2.3805,3.299,-5.6794,False
B11-M-167,FCPI,EM12,2025-08-01,2026-07-01,12,236.2911,250.9,239.2,-1.2161,4.8913,-6.1074,False
B11-M-168,FCPI,EM12,2025-09-01,2025-09-01,1,236.4135,236.6,227.9,3.7356,3.8175,-0.0818,True
B11-M-168,FCPI,EM12,2025-09-01,2025-10-01,2,236.9395,236.4,227.1,4.3327,4.0951,0.2376,True
B11-M-168,FCPI,EM12,2025-09-01,2025-11-01,3,238.5598,236.1,228.0,4.6315,3.5526,1.0788,False
B11-M-168,FCPI,EM12,2025-09-01,2025-12-01,4,240.6726,244.3,233.9,2.8955,4.4463,-1.5508,False
B11-M-168,FCPI,EM12,2025-09-01,2026-01-01,5,241.1113,244.3,236.3,2.0361,3.3855,-1.3494,False
B11-M-168,FCPI,EM12,2025-09-01,2026-02-01,6,240.244,239.4,236.8,1.4544,1.098,0.3564,True
B11-M-168,FCPI,EM12,2025-09-01,2026-03-01,7,239.148,237.9,236.2,1.2481,0.7197,0.5284,False
B11-M-168,FCPI,EM12,2025-09-01,2026-04-01,8,240.8298,240.4,237.8,1.2741,1.0934,0.1807,True
B11-M-168,FCPI,EM12,2025-09-01,2026-05-01,9,242.8214,244.3,240.6,0.9233,1.5378,-0.6146,False
B11-M-168,FCPI,EM12,2025-09-01,2026-06-01,10,245.8528,250.5,242.5,1.3826,3.299,-1.9164,False
B11-M-168,FCPI,EM12,2025-09-01,2026-07-01,11,245.7488,250.9,239.2,2.7378,4.8913,-2.1535,False
B11-M-168,FCPI,EM12,2025-09-01,2026-08-01,12,244.7741,251.9,236.3,3.5862,6.6018,-3.0156,False
B11-M-169,FCPI,EM13,2025-04-01,2025-04-01,1,237.0059,237.8,231.1,2.5556,2.8992,-0.3436,True
B11-M-169,FCPI,EM13,2025-04-01,2025-05-01,2,236.3994,240.6,227.3,4.0033,5.8513,-1.848,False
B11-M-169,FCPI,EM13,2025-04-01,2025-06-01,3,238.0624,242.5,232.8,2.2605,4.1667,-1.9062,False
B11-M-169,FCPI,EM13,2025-04-01,2025-07-01,4,239.7977,239.2,234.0,2.4776,2.2222,0.2554,True
B11-M-169,FCPI,EM13,2025-04-01,2025-08-01,5,241.7491,236.3,229.7,5.2456,2.8733,2.3722,False
B11-M-169,FCPI,EM13,2025-04-01,2025-09-01,6,244.68,236.6,227.9,7.3629,3.8175,3.5454,False
B11-M-169,FCPI,EM13,2025-04-01,2025-10-01,7,248.574,236.4,227.1,9.4558,4.0951,5.3606,False
B11-M-169,FCPI,EM13,2025-04-01,2025-11-01,8,253.5229,236.1,228.0,11.1942,3.5526,7.6416,False
B11-M-169,FCPI,EM13,2025-04-01,2025-12-01,9,259.6344,244.3,233.9,11.0023,4.4463,6.556,False
B11-M-169,FCPI,EM13,2025-04-01,2026-01-01,10,260.8308,244.3,236.3,10.3812,3.3855,6.9957,False
B11-M-169,FCPI,EM13,2025-04-01,2026-02-01,11,262.5339,239.4,236.8,10.8674,1.098,9.7694,False
B11-M-169,FCPI,EM13,2025-04-01,2026-03-01,12,264.5158,237.9,236.2,11.9881,0.7197,11.2683,False
B11-M-170,FCPI,EM13,2025-05-01,2025-05-01,1,238.0303,240.6,227.3,4.7207,5.8513,-1.1305,False
B11-M-170,FCPI,EM13,2025-05-01,2025-06-01,2,240.9009,242.5,232.8,3.4798,4.1667,-0.6869,False
B11-M-170,FCPI,EM13,2025-05-01,2025-07-01,3,240.8585,239.2,234.0,2.931,2.2222,0.7087,False
B11-M-170,FCPI,EM13,2025-05-01,2025-08-01,4,239.8147,236.3,229.7,4.4034,2.8733,1.5301,False
B11-M-170,FCPI,EM13,2025-05-01,2025-09-01,5,239.8326,236.6,227.9,5.2359,3.8175,1.4184,False
B11-M-170,FCPI,EM13,2025-05-01,2025-10-01,6,240.2991,236.4,227.1,5.812,4.0951,1.7169,False
B11-M-170,FCPI,EM13,2025-05-01,2025-11-01,7,242.3645,236.1,228.0,6.3002,3.5526,2.7476,False
B11-M-170,FCPI,EM13,2025-05-01,2025-12-01,8,244.6591,244.3,233.9,4.5999,4.4463,0.1535,True
B11-M-170,FCPI,EM13,2025-05-01,2026-01-01,9,244.6417,244.3,236.3,3.5301,3.3855,0.1446,True
B11-M-170,FCPI,EM13,2025-05-01,2026-02-01,10,243.225,239.4,236.8,2.7133,1.098,1.6153,False
B11-M-170,FCPI,EM13,2025-05-01,2026-03-01,11,242.2466,237.9,236.2,2.56,0.7197,1.8402,False
B11-M-170,FCPI,EM13,2025-05-01,2026-04-01,12,243.0385,240.4,237.8,2.2029,1.0934,1.1095,False
B11-M-171,FCPI,EM13,2025-06-01,2025-06-01,1,243.6702,242.5,232.8,4.6693,4.1667,0.5027,False
B11-M-171,FCPI,EM13,2025-06-01,2025-07-01,2,243.5407,239.2,234.0,4.0772,2.2222,1.855,False
B11-M-171,FCPI,EM13,2025-06-01,2025-08-01,3,239.8673,236.3,229.7,4.4263,2.8733,1.553,False
B11-M-171,FCPI,EM13,2025-06-01,2025-09-01,4,240.3717,236.6,227.9,5.4724,3.8175,1.655,False
B11-M-171,FCPI,EM13,2025-06-01,2025-10-01,5,242.3808,236.4,227.1,6.7287,4.0951,2.6336,False
B11-M-171,FCPI,EM13,2025-06-01,2025-11-01,6,248.1118,236.1,228.0,8.821,3.5526,5.2683,False
B11-M-171,FCPI,EM13,2025-06-01,2025-12-01,7,256.6843,244.3,233.9,9.741,4.4463,5.2947,False
B11-M-171,FCPI,EM13,2025-06-01,2026-01-01,8,260.893,244.3,236.3,10.4075,3.3855,7.022,False
B11-M-171,FCPI,EM13,2025-06-01,2026-02-01,9,254.2027,239.4,236.8,7.3491,1.098,6.2511,False
B11-M-171,FCPI,EM13,2025-06-01,2026-03-01,10,249.1606,237.9,236.2,5.4871,0.7197,4.7674,False
B11-M-171,FCPI,EM13,2025-06-01,2026-04-01,11,249.7876,240.4,237.8,5.041,1.0934,3.9477,False
B11-M-171,FCPI,EM13,2025-06-01,2026-05-01,12,255.8941,244.3,240.6,6.3566,1.5378,4.8188,False
B11-M-172,FCPI,EM13,2025-07-01,2025-07-01,1,240.9153,239.2,234.0,2.9552,2.2222,0.733,False
B11-M-172,FCPI,EM13,2025-07-01,2025-08-01,2,239.6987,236.3,229.7,4.3529,2.8733,1.4796,False
B11-M-172,FCPI,EM13,2025-07-01,2025-09-01,3,239.4875,236.6,227.9,5.0845,3.8175,1.267,False
B11-M-172,FCPI,EM13,2025-07-01,2025-10-01,4,240.0568,236.4,227.1,5.7053,4.0951,1.6102,False
B11-M-172,FCPI,EM13,2025-07-01,2025-11-01,5,242.719,236.1,228.0,6.4557,3.5526,2.9031,False
B11-M-172,FCPI,EM13,2025-07-01,2025-12-01,6,245.4817,244.3,233.9,4.9515,4.4463,0.5052,False
B11-M-172,FCPI,EM13,2025-07-01,2026-01-01,7,245.8596,244.3,236.3,4.0455,3.3855,0.66,False
B11-M-172,FCPI,EM13,2025-07-01,2026-02-01,8,244.1412,239.4,236.8,3.1002,1.098,2.0022,False
B11-M-172,FCPI,EM13,2025-07-01,2026-03-01,9,242.1056,237.9,236.2,2.5003,0.7197,1.7805,False
B11-M-172,FCPI,EM13,2025-07-01,2026-04-01,10,242.6519,240.4,237.8,2.0403,1.0934,0.947,False
B11-M-172,FCPI,EM13,2025-07-01,2026-05-01,11,245.1358,244.3,240.6,1.8852,1.5378,0.3474,True
B11-M-172,FCPI,EM13,2025-07-01,2026-06-01,12,250.144,250.5,242.5,3.1521,3.299,-0.1468,True
B11-M-173,FCPI,EM13,2025-08-01,2025-08-01,1,237.7473,236.3,229.7,3.5034,2.8733,0.6301,False
B11-M-173,FCPI,EM13,2025-08-01,2025-09-01,2,237.07,236.6,227.9,4.0237,3.8175,0.2062,True
B11-M-173,FCPI,EM13,2025-08-01,2025-10-01,3,237.4151,236.4,227.1,4.5421,4.0951,0.447,True
B11-M-173,FCPI,EM13,2025-08-01,2025-11-01,4,238.6769,236.1,228.0,4.6829,3.5526,1.1302,False
B11-M-173,FCPI,EM13,2025-08-01,2025-12-01,5,238.9156,244.3,233.9,2.1443,4.4463,-2.302,False
B11-M-173,FCPI,EM13,2025-08-01,2026-01-01,6,237.6467,244.3,236.3,0.5699,3.3855,-2.8156,False
B11-M-173,FCPI,EM13,2025-08-01,2026-02-01,7,235.9746,239.4,236.8,-0.3486,1.098,-1.4465,False
