var,em,origin,h,band,hit,d_act,d_fc,flat_act,flat_fc
CCPI,EM12,2025-07-01,12,noband,False,1.2887,-0.3052,False,False
CCPI,EM12,2025-08-01,1,band1pp,True,1.4594,1.2109,False,False
CCPI,EM12,2025-08-01,2,band1pp,True,0.3155,0.141,True,True
CCPI,EM12,2025-08-01,3,band1pp,True,0.587,0.5167,True,True
CCPI,EM12,2025-08-01,4,band1pp,True,0.0582,0.3222,True,True
CCPI,EM12,2025-08-01,5,band1pp,True,0.0268,-0.8119,True,True
CCPI,EM12,2025-08-01,6,band1pp,True,0.1458,-0.2503,True,True
CCPI,EM12,2025-08-01,7,band1pp,True,-0.6716,0.2537,True,True
CCPI,EM12,2025-08-01,8,band1pp,True,0.5792,0.2697,True,True
CCPI,EM12,2025-08-01,9,band1pp,False,3.2473,0.2644,False,True
CCPI,EM12,2025-08-01,10,band1pp,True,0.0586,-0.6533,True,True
CCPI,EM12,2025-08-01,11,band1pp,False,1.2887,-0.4861,False,True
CCPI,EM12,2025-08-01,12,band1pp,True,0.4777,0.2047,True,True
CCPI,EM12,2025-08-01,1,noband,True,1.4594,1.2109,False,False
CCPI,EM12,2025-08-01,2,noband,True,0.3155,0.141,False,False
CCPI,EM12,2025-08-01,3,noband,True,0.587,0.5167,False,False
CCPI,EM12,2025-08-01,4,noband,True,0.0582,0.3222,False,False
CCPI,EM12,2025-08-01,5,noband,False,0.0268,-0.8119,False,False
CCPI,EM12,2025-08-01,6,noband,False,0.1458,-0.2503,False,False
CCPI,EM12,2025-08-01,7,noband,False,-0.6716,0.2537,False,False
CCPI,EM12,2025-08-01,8,noband,True,0.5792,0.2697,False,False
CCPI,EM12,2025-08-01,9,noband,True,3.2473,0.2644,False,False
CCPI,EM12,2025-08-01,10,noband,False,0.0586,-0.6533,False,False
CCPI,EM12,2025-08-01,11,noband,False,1.2887,-0.4861,False,False
CCPI,EM12,2025-08-01,12,noband,True,0.4777,0.2047,False,False
CCPI,EM12,2025-09-01,1,band1pp,True,0.3155,0.6798,True,True
CCPI,EM12,2025-09-01,2,band1pp,True,0.587,0.6114,True,True
CCPI,EM12,2025-09-01,3,band1pp,True,0.0582,0.4221,True,True
CCPI,EM12,2025-09-01,4,band1pp,False,0.0268,-1.1451,True,False
CCPI,EM12,2025-09-01,5,band1pp,True,0.1458,-0.0404,True,True
CCPI,EM12,2025-09-01,6,band1pp,True,-0.6716,0.2034,True,True
CCPI,EM12,2025-09-01,7,band1pp,True,0.5792,0.595,True,True
CCPI,EM12,2025-09-01,8,band1pp,True,3.2473,1.0352,False,False
CCPI,EM12,2025-09-01,9,band1pp,True,0.0586,-0.4777,True,True
CCPI,EM12,2025-09-01,10,band1pp,False,1.2887,-0.5307,False,True
CCPI,EM12,2025-09-01,11,band1pp,True,0.4777,0.5226,True,True
CCPI,EM12,2025-09-01,12,band1pp,True,0.7543,0.3098,True,True
CCPI,EM12,2025-09-01,1,noband,True,0.3155,0.6798,False,False
CCPI,EM12,2025-09-01,2,noband,True,0.587,0.6114,False,False
CCPI,EM12,2025-09-01,3,noband,True,0.0582,0.4221,False,False
CCPI,EM12,2025-09-01,4,noband,False,0.0268,-1.1451,False,False
CCPI,EM12,2025-09-01,5,noband,False,0.1458,-0.0404,False,False
CCPI,EM12,2025-09-01,6,noband,False,-0.6716,0.2034,False,False
CCPI,EM12,2025-09-01,7,noband,True,0.5792,0.595,False,False
CCPI,EM12,2025-09-01,8,noband,True,3.2473,1.0352,False,False
CCPI,EM12,2025-09-01,9,noband,False,0.0586,-0.4777,False,False
CCPI,EM12,2025-09-01,10,noband,False,1.2887,-0.5307,False,False
CCPI,EM12,2025-09-01,11,noband,True,0.4777,0.5226,False,False
CCPI,EM12,2025-09-01,12,noband,True,0.7543,0.3098,False,False
CCPI,EM13,2024-05-01,1,band1pp,True,-0.572,-0.9473,True,True
CCPI,EM13,2024-05-01,2,band1pp,True,0.78,-0.1578,True,True
CCPI,EM13,2024-05-01,3,band1pp,False,0.6499,1.5996,True,False
CCPI,EM13,2024-05-01,4,band1pp,False,-1.8399,0.2404,False,True
CCPI,EM13,2024-05-01,5,band1pp,True,-0.9953,-0.8804,True,True
CCPI,EM13,2024-05-01,6,band1pp,True,-0.3145,0.1626,True,True
CCPI,EM13,2024-05-01,7,band1pp,False,-1.2846,-0.5872,False,True
CCPI,EM13,2024-05-01,8,band1pp,True,0.3256,-0.661,True,True
CCPI,EM13,2024-05-01,9,band1pp,True,-2.2932,-2.1647,False,False
CCPI,EM13,2024-05-01,10,band1pp,True,-0.1516,-0.2102,True,True
CCPI,EM13,2024-05-01,11,band1pp,True,1.5947,2.1929,False,False
CCPI,EM13,2024-05-01,12,band1pp,False,0.5436,1.6001,True,False
CCPI,EM13,2024-05-01,1,noband,True,-0.572,-0.9473,False,False
CCPI,EM13,2024-05-01,2,noband,False,0.78,-0.1578,False,False
CCPI,EM13,2024-05-01,3,noband,True,0.6499,1.5996,False,False
CCPI,EM13,2024-05-01,4,noband,False,-1.8399,0.2404,False,False
CCPI,EM13,2024-05-01,5,noband,True,-0.9953,-0.8804,False,False
CCPI,EM13,2024-05-01,6,noband,False,-0.3145,0.1626,False,False
CCPI,EM13,2024-05-01,7,noband,True,-1.2846,-0.5872,False,False
CCPI,EM13,2024-05-01,8,noband,False,0.3256,-0.661,False,False
CCPI,EM13,2024-05-01,9,noband,True,-2.2932,-2.1647,False,False
CCPI,EM13,2024-05-01,10,noband,True,-0.1516,-0.2102,False,False
CCPI,EM13,2024-05-01,11,noband,True,1.5947,2.1929,False,False
CCPI,EM13,2024-05-01,12,noband,True,0.5436,1.6001,False,False
CCPI,EM13,2024-06-01,1,band1pp,True,0.78,0.5861,True,True
CCPI,EM13,2024-06-01,2,band1pp,False,0.6499,1.0863,True,False
CCPI,EM13,2024-06-01,3,band1pp,False,-1.8399,0.1089,False,True
CCPI,EM13,2024-06-01,4,band1pp,True,-0.9953,-0.818,True,True
CCPI,EM13,2024-06-01,5,band1pp,True,-0.3145,0.1324,True,True
CCPI,EM13,2024-06-01,6,band1pp,True,-1.2846,-1.0526,False,False
CCPI,EM13,2024-06-01,7,band1pp,True,0.3256,-0.657,True,True
CCPI,EM13,2024-06-01,8,band1pp,True,-2.2932,-2.5521,False,False
CCPI,EM13,2024-06-01,9,band1pp,True,-0.1516,0.1832,True,True
CCPI,EM13,2024-06-01,10,band1pp,True,1.5947,1.9626,False,False
CCPI,EM13,2024-06-01,11,band1pp,True,0.5436,0.9207,True,True
CCPI,EM13,2024-06-01,12,band1pp,False,1.3794,0.6922,False,True
CCPI,EM13,2024-06-01,1,noband,True,0.78,0.5861,False,False
CCPI,EM13,2024-06-01,2,noband,True,0.6499,1.0863,False,False
CCPI,EM13,2024-06-01,3,noband,False,-1.8399,0.1089,False,False
CCPI,EM13,2024-06-01,4,noband,True,-0.9953,-0.818,False,False
CCPI,EM13,2024-06-01,5,noband,False,-0.3145,0.1324,False,False
CCPI,EM13,2024-06-01,6,noband,True,-1.2846,-1.0526,False,False
CCPI,EM13,2024-06-01,7,noband,False,0.3256,-0.657,False,False
CCPI,EM13,2024-06-01,8,noband,True,-2.2932,-2.5521,False,False
CCPI,EM13,2024-06-01,9,noband,False,-0.1516,0.1832,False,False
CCPI,EM13,2024-06-01,10,noband,True,1.5947,1.9626,False,False
CCPI,EM13,2024-06-01,11,noband,True,0.5436,0.9207,False,False
CCPI,EM13,2024-06-01,12,noband,True,1.3794,0.6922,False,False
CCPI,EM13,2024-07-01,1,band1pp,False,0.6499,1.4503,True,False
CCPI,EM13,2024-07-01,2,band1pp,False,-1.8399,0.1239,False,True
CCPI,EM13,2024-07-01,3,band1pp,True,-0.9953,-0.7807,True,True
CCPI,EM13,2024-07-01,4,band1pp,True,-0.3145,0.3568,True,True
CCPI,EM13,2024-07-01,5,band1pp,False,-1.2846,-0.9782,False,True
CCPI,EM13,2024-07-01,6,band1pp,True,0.3256,-0.7684,True,True
CCPI,EM13,2024-07-01,7,band1pp,True,-2.2932,-2.6226,False,False
CCPI,EM13,2024-07-01,8,band1pp,True,-0.1516,0.2207,True,True
CCPI,EM13,2024-07-01,9,band1pp,True,1.5947,2.092,False,False
CCPI,EM13,2024-07-01,10,band1pp,True,0.5436,0.901,True,True
CCPI,EM13,2024-07-01,11,band1pp,False,1.3794,0.7566,False,True
CCPI,EM13,2024-07-01,12,band1pp,True,0.1074,-0.632,True,True
CCPI,EM13,2024-07-01,1,noband,True,0.6499,1.4503,False,False
CCPI,EM13,2024-07-01,2,noband,False,-1.8399,0.1239,False,False
CCPI,EM13,2024-07-01,3,noband,True,-0.9953,-0.7807,False,False
CCPI,EM13,2024-07-01,4,noband,False,-0.3145,0.3568,False,False
CCPI,EM13,2024-07-01,5,noband,True,-1.2846,-0.9782,False,False
CCPI,EM13,2024-07-01,6,noband,False,0.3256,-0.7684,False,False
CCPI,EM13,2024-07-01,7,noband,True,-2.2932,-2.6226,False,False
CCPI,EM13,2024-07-01,8,noband,False,-0.1516,0.2207,False,False
CCPI,EM13,2024-07-01,9,noband,True,1.5947,2.092,False,False
CCPI,EM13,2024-07-01,10,noband,True,0.5436,0.901,False,False
CCPI,EM13,2024-07-01,11,noband,True,1.3794,0.7566,False,False
CCPI,EM13,2024-07-01,12,noband,False,0.1074,-0.632,False,False
CCPI,EM13,2024-08-01,1,band1pp,False,-1.8399,0.3865,False,True
CCPI,EM13,2024-08-01,2,band1pp,True,-0.9953,-0.616,True,True
CCPI,EM13,2024-08-01,3,band1pp,True,-0.3145,0.5162,True,True
CCPI,EM13,2024-08-01,4,band1pp,False,-1.2846,-0.7223,False,True
CCPI,EM13,2024-08-01,5,band1pp,True,0.3256,-0.5657,True,True
CCPI,EM13,2024-08-01,6,band1pp,True,-2.2932,-2.4558,False,False
CCPI,EM13,2024-08-01,7,band1pp,True,-0.1516,0.3503,True,True
CCPI,EM13,2024-08-01,8,band1pp,True,1.5947,2.32,False,False
CCPI,EM13,2024-08-01,9,band1pp,False,0.5436,1.1501,True,False
CCPI,EM13,2024-08-01,10,band1pp,False,1.3794,0.9898,False,True
CCPI,EM13,2024-08-01,11,band1pp,True,0.1074,-0.3511,True,True
CCPI,EM13,2024-08-01,12,band1pp,True,0.2542,0.782,True,True
CCPI,EM13,2024-08-01,1,noband,False,-1.8399,0.3865,False,False
CCPI,EM13,2024-08-01,2,noband,True,-0.9953,-0.616,False,False
CCPI,EM13,2024-08-01,3,noband,False,-0.3145,0.5162,False,False
CCPI,EM13,2024-08-01,4,noband,True,-1.2846,-0.7223,False,False
CCPI,EM13,2024-08-01,5,noband,False,0.3256,-0.5657,False,False
CCPI,EM13,2024-08-01,6,noband,True,-2.2932,-2.4558,False,False
CCPI,EM13,2024-08-01,7,noband,False,-0.1516,0.3503,False,False
CCPI,EM13,2024-08-01,8,noband,True,1.5947,2.32,False,False
CCPI,EM13,2024-08-01,9,noband,True,0.5436,1.1501,False,False
CCPI,EM13,2024-08-01,10,noband,True,1.3794,0.9898,False,False
CCPI,EM13,2024-08-01,11,noband,False,0.1074,-0.3511,False,False
CCPI,EM13,2024-08-01,12,noband,True,0.2542,0.782,False,False
CCPI,EM13,2024-09-01,1,band1pp,True,-0.9953,-0.7524,True,True
CCPI,EM13,2024-09-01,2,band1pp,True,-0.3145,0.2829,True,True
CCPI,EM13,2024-09-01,3,band1pp,False,-1.2846,-0.794,False,True
CCPI,EM13,2024-09-01,4,band1pp,True,0.3256,-0.6484,True,True
CCPI,EM13,2024-09-01,5,band1pp,True,-2.2932,-2.4328,False,False
CCPI,EM13,2024-09-01,6,band1pp,True,-0.1516,0.0533,True,True
CCPI,EM13,2024-09-01,7,band1pp,True,1.5947,1.9239,False,False
CCPI,EM13,2024-09-01,8,band1pp,False,0.5436,1.0396,True,False
CCPI,EM13,2024-09-01,9,band1pp,False,1.3794,0.9635,False,True
CCPI,EM13,2024-09-01,10,band1pp,True,0.1074,-0.1912,True,True
CCPI,EM13,2024-09-01,11,band1pp,True,0.2542,0.5232,True,True
CCPI,EM13,2024-09-01,12,band1pp,True,1.4594,1.8971,False,False
CCPI,EM13,2024-09-01,1,noband,True,-0.9953,-0.7524,False,False
CCPI,EM13,2024-09-01,2,noband,False,-0.3145,0.2829,False,False
CCPI,EM13,2024-09-01,3,noband,True,-1.2846,-0.794,False,False
CCPI,EM13,2024-09-01,4,noband,False,0.3256,-0.6484,False,False
CCPI,EM13,2024-09-01,5,noband,True,-2.2932,-2.4328,False,False
CCPI,EM13,2024-09-01,6,noband,False,-0.1516,0.0533,False,False
CCPI,EM13,2024-09-01,7,noband,True,1.5947,1.9239,False,False
CCPI,EM13,2024-09-01,8,noband,True,0.5436,1.0396,False,False
CCPI,EM13,2024-09-01,9,noband,True,1.3794,0.9635,False,False
CCPI,EM13,2024-09-01,10,noband,False,0.1074,-0.1912,False,False
CCPI,EM13,2024-09-01,11,noband,True,0.2542,0.5232,False,False
CCPI,EM13,2024-09-01,12,noband,True,1.4594,1.8971,False,False
CCPI,EM13,2024-10-01,1,band1pp,True,-0.3145,0.71,True,True
CCPI,EM13,2024-10-01,2,band1pp,False,-1.2846,-0.6236,False,True
CCPI,EM13,2024-10-01,3,band1pp,True,0.3256,-0.7609,True,True
CCPI,EM13,2024-10-01,4,band1pp,True,-2.2932,-2.5229,False,False
CCPI,EM13,2024-10-01,5,band1pp,True,-0.1516,-0.0433,True,True
CCPI,EM13,2024-10-01,6,band1pp,True,1.5947,1.7364,False,False
CCPI,EM13,2024-10-01,7,band1pp,True,0.5436,0.7591,True,True
CCPI,EM13,2024-10-01,8,band1pp,False,1.3794,0.9566,False,True
CCPI,EM13,2024-10-01,9,band1pp,True,0.1074,-0.3859,True,True
CCPI,EM13,2024-10-01,10,band1pp,True,0.2542,0.4964,True,True
CCPI,EM13,2024-10-01,11,band1pp,True,1.4594,1.7729,False,False
CCPI,EM13,2024-10-01,12,band1pp,True,0.3155,0.2978,True,True
CCPI,EM13,2024-10-01,1,noband,False,-0.3145,0.71,False,False
CCPI,EM13,2024-10-01,2,noband,True,-1.2846,-0.6236,False,False
CCPI,EM13,2024-10-01,3,noband,False,0.3256,-0.7609,False,False
CCPI,EM13,2024-10-01,4,noband,True,-2.2932,-2.5229,False,False
CCPI,EM13,2024-10-01,5,noband,True,-0.1516,-0.0433,False,False
CCPI,EM13,2024-10-01,6,noband,True,1.5947,1.7364,False,False
CCPI,EM13,2024-10-01,7,noband,True,0.5436,0.7591,False,False
CCPI,EM13,2024-10-01,8,noband,True,1.3794,0.9566,False,False
CCPI,EM13,2024-10-01,9,noband,False,0.1074,-0.3859,False,False
CCPI,EM13,2024-10-01,10,noband,True,0.2542,0.4964,False,False
CCPI,EM13,2024-10-01,11,noband,True,1.4594,1.7729,False,False
CCPI,EM13,2024-10-01,12,noband,True,0.3155,0.2978,False,False
CCPI,EM13,2024-11-01,1,band1pp,False,-1.2846,0.4957,False,True
CCPI,EM13,2024-11-01,2,band1pp,True,0.3256,-0.8786,True,True
CCPI,EM13,2024-11-01,3,band1pp,True,-2.2932,-2.5414,False,False
CCPI,EM13,2024-11-01,4,band1pp,True,-0.1516,-0.075,True,True
CCPI,EM13,2024-11-01,5,band1pp,True,1.5947,1.8277,False,False
CCPI,EM13,2024-11-01,6,band1pp,True,0.5436,0.6962,True,True
CCPI,EM13,2024-11-01,7,band1pp,False,1.3794,0.7023,False,True
CCPI,EM13,2024-11-01,8,band1pp,True,0.1074,-0.5817,True,True
CCPI,EM13,2024-11-01,9,band1pp,True,0.2542,0.434,True,True
CCPI,EM13,2024-11-01,10,band1pp,True,1.4594,1.6997,False,False
CCPI,EM13,2024-11-01,11,band1pp,True,0.3155,0.0518,True,True
CCPI,EM13,2024-11-01,12,band1pp,True,0.587,0.4729,True,True
CCPI,EM13,2024-11-01,1,noband,False,-1.2846,0.4957,False,False
CCPI,EM13,2024-11-01,2,noband,False,0.3256,-0.8786,False,False
CCPI,EM13,2024-11-01,3,noband,True,-2.2932,-2.5414,False,False
CCPI,EM13,2024-11-01,4,noband,True,-0.1516,-0.075,False,False
CCPI,EM13,2024-11-01,5,noband,True,1.5947,1.8277,False,False
CCPI,EM13,2024-11-01,6,noband,True,0.5436,0.6962,False,False
CCPI,EM13,2024-11-01,7,noband,True,1.3794,0.7023,False,False
CCPI,EM13,2024-11-01,8,noband,False,0.1074,-0.5817,False,False
CCPI,EM13,2024-11-01,9,noband,True,0.2542,0.434,False,False
CCPI,EM13,2024-11-01,10,noband,True,1.4594,1.6997,False,False
CCPI,EM13,2024-11-01,11,noband,True,0.3155,0.0518,False,False
CCPI,EM13,2024-11-01,12,noband,True,0.587,0.4729,False,False
CCPI,EM13,2024-12-01,1,band1pp,True,0.3256,-0.6138,True,True
CCPI,EM13,2024-12-01,2,band1pp,True,-2.2932,-2.7883,False,False
CCPI,EM13,2024-12-01,3,band1pp,True,-0.1516,0.0295,True,True
CCPI,EM13,2024-12-01,4,band1pp,True,1.5947,1.8625,False,False
CCPI,EM13,2024-12-01,5,band1pp,True,0.5436,0.6576,True,True
CCPI,EM13,2024-12-01,6,band1pp,False,1.3794,0.5377,False,True
CCPI,EM13,2024-12-01,7,band1pp,True,0.1074,-0.6673,True,True
CCPI,EM13,2024-12-01,8,band1pp,True,0.2542,0.4658,True,True
CCPI,EM13,2024-12-01,9,band1pp,True,1.4594,1.7965,False,False
CCPI,EM13,2024-12-01,10,band1pp,True,0.3155,0.0857,True,True
CCPI,EM13,2024-12-01,11,band1pp,True,0.587,0.5456,True,True
CCPI,EM13,2024-12-01,12,band1pp,True,0.0582,0.2564,True,True
CCPI,EM13,2024-12-01,1,noband,False,0.3256,-0.6138,False,False
CCPI,EM13,2024-12-01,2,noband,True,-2.2932,-2.7883,False,False
CCPI,EM13,2024-12-01,3,noband,False,-0.1516,0.0295,False,False
CCPI,EM13,2024-12-01,4,noband,True,1.5947,1.8625,False,False
CCPI,EM13,2024-12-01,5,noband,True,0.5436,0.6576,False,False
CCPI,EM13,2024-12-01,6,noband,True,1.3794,0.5377,False,False
CCPI,EM13,2024-12-01,7,noband,False,0.1074,-0.6673,False,False
CCPI,EM13,2024-12-01,8,noband,True,0.2542,0.4658,False,False
CCPI,EM13,2024-12-01,9,noband,True,1.4594,1.7965,False,False
CCPI,EM13,2024-12-01,10,noband,True,0.3155,0.0857,False,False
CCPI,EM13,2024-12-01,11,noband,True,0.587,0.5456,False,False
CCPI,EM13,2024-12-01,12,noband,True,0.0582,0.2564,False,False
CCPI,EM13,2025-01-01,1,band1pp,True,-2.2932,-2.2897,False,False
CCPI,EM13,2025-01-01,2,band1pp,True,-0.1516,-0.0195,True,True
CCPI,EM13,2025-01-01,3,band1pp,True,1.5947,1.8591,False,False
CCPI,EM13,2025-01-01,4,band1pp,True,0.5436,0.7033,True,True
CCPI,EM13,2025-01-01,5,band1pp,False,1.3794,0.5238,False,True
CCPI,EM13,2025-01-01,6,band1pp,True,0.1074,-0.787,True,True
CCPI,EM13,2025-01-01,7,band1pp,True,0.2542,0.5307,True,True
CCPI,EM13,2025-01-01,8,band1pp,True,1.4594,1.8826,False,False
CCPI,EM13,2025-01-01,9,band1pp,True,0.3155,0.2882,True,True
CCPI,EM13,2025-01-01,10,band1pp,True,0.587,0.4075,True,True
CCPI,EM13,2025-01-01,11,band1pp,True,0.0582,0.2687,True,True
CCPI,EM13,2025-01-01,12,band1pp,False,0.0268,-1.1992,True,False
CCPI,EM13,2025-01-01,1,noband,True,-2.2932,-2.2897,False,False
CCPI,EM13,2025-01-01,2,noband,True,-0.1516,-0.0195,False,False
CCPI,EM13,2025-01-01,3,noband,True,1.5947,1.8591,False,False
CCPI,EM13,2025-01-01,4,noband,True,0.5436,0.7033,False,False
CCPI,EM13,2025-01-01,5,noband,True,1.3794,0.5238,False,False
CCPI,EM13,2025-01-01,6,noband,False,0.1074,-0.787,False,False
CCPI,EM13,2025-01-01,7,noband,True,0.2542,0.5307,False,False
CCPI,EM13,2025-01-01,8,noband,True,1.4594,1.8826,False,False
CCPI,EM13,2025-01-01,9,noband,True,0.3155,0.2882,False,False
CCPI,EM13,2025-01-01,10,noband,True,0.587,0.4075,False,False
CCPI,EM13,2025-01-01,11,noband,True,0.0582,0.2687,False,False
CCPI,EM13,2025-01-01,12,noband,False,0.0268,-1.1992,False,False
CCPI,EM13,2025-02-01,1,band1pp,True,-0.1516,0.3392,True,True
CCPI,EM13,2025-02-01,2,band1pp,True,1.5947,2.1254,False,False
CCPI,EM13,2025-02-01,3,band1pp,True,0.5436,0.7912,True,True
CCPI,EM13,2025-02-01,4,band1pp,False,1.3794,0.5448,False,True
CCPI,EM13,2025-02-01,5,band1pp,True,0.1074,-0.6609,True,True
CCPI,EM13,2025-02-01,6,band1pp,True,0.2542,0.6326,True,True
CCPI,EM13,2025-02-01,7,band1pp,True,1.4594,2.0034,False,False
CCPI,EM13,2025-02-01,8,band1pp,True,0.3155,0.2846,True,True
CCPI,EM13,2025-02-01,9,band1pp,True,0.587,0.5462,True,True
CCPI,EM13,2025-02-01,10,band1pp,True,0.0582,0.3246,True,True
CCPI,EM13,2025-02-01,11,band1pp,False,0.0268,-1.3143,True,False
CCPI,EM13,2025-02-01,12,band1pp,True,0.1458,-0.5012,True,True
CCPI,EM13,2025-02-01,1,noband,False,-0.1516,0.3392,False,False
CCPI,EM13,2025-02-01,2,noband,True,1.5947,2.1254,False,False
CCPI,EM13,2025-02-01,3,noband,True,0.5436,0.7912,False,False
CCPI,EM13,2025-02-01,4,noband,True,1.3794,0.5448,False,False
CCPI,EM13,2025-02-01,5,noband,False,0.1074,-0.6609,False,False
CCPI,EM13,2025-02-01,6,noband,True,0.2542,0.6326,False,False
CCPI,EM13,2025-02-01,7,noband,True,1.4594,2.0034,False,False
CCPI,EM13,2025-02-01,8,noband,True,0.3155,0.2846,False,False
CCPI,EM13,2025-02-01,9,noband,True,0.587,0.5462,False,False
CCPI,EM13,2025-02-01,10,noband,True,0.0582,0.3246,False,False
CCPI,EM13,2025-02-01,11,noband,False,0.0268,-1.3143,False,False
CCPI,EM13,2025-02-01,12,noband,False,0.1458,-0.5012,False,False
CCPI,EM13,2025-03-01,1,band1pp,False,1.5947,0.7524,False,True
CCPI,EM13,2025-03-01,2,band1pp,True,0.5436,0.8935,True,True
CCPI,EM13,2025-03-01,3,band1pp,False,1.3794,0.6162,False,True
CCPI,EM13,2025-03-01,4,band1pp,True,0.1074,-0.6361,True,True
CCPI,EM13,2025-03-01,5,band1pp,True,0.2542,0.5768,True,True
CCPI,EM13,2025-03-01,6,band1pp,True,1.4594,1.9405,False,False
CCPI,EM13,2025-03-01,7,band1pp,True,0.3155,0.2793,True,True
CCPI,EM13,2025-03-01,8,band1pp,True,0.587,0.6286,True,True
CCPI,EM13,2025-03-01,9,band1pp,True,0.0582,0.266,True,True
CCPI,EM13,2025-03-01,10,band1pp,False,0.0268,-1.2668,True,False
CCPI,EM13,2025-03-01,11,band1pp,True,0.1458,-0.3332,True,True
CCPI,EM13,2025-03-01,12,band1pp,True,-0.6716,0.386,True,True
CCPI,EM13,2025-03-01,1,noband,True,1.5947,0.7524,False,False
CCPI,EM13,2025-03-01,2,noband,True,0.5436,0.8935,False,False
CCPI,EM13,2025-03-01,3,noband,True,1.3794,0.6162,False,False
CCPI,EM13,2025-03-01,4,noband,False,0.1074,-0.6361,False,False
CCPI,EM13,2025-03-01,5,noband,True,0.2542,0.5768,False,False
CCPI,EM13,2025-03-01,6,noband,True,1.4594,1.9405,False,False
CCPI,EM13,2025-03-01,7,noband,True,0.3155,0.2793,False,False
CCPI,EM13,2025-03-01,8,noband,True,0.587,0.6286,False,False
CCPI,EM13,2025-03-01,9,noband,True,0.0582,0.266,False,False
CCPI,EM13,2025-03-01,10,noband,False,0.0268,-1.2668,False,False
CCPI,EM13,2025-03-01,11,noband,False,0.1458,-0.3332,False,False
CCPI,EM13,2025-03-01,12,noband,False,-0.6716,0.386,False,False
CCPI,EM13,2025-04-01,1,band1pp,True,0.5436,-0.0679,True,True
CCPI,EM13,2025-04-01,2,band1pp,False,1.3794,0.6769,False,True
CCPI,EM13,2025-04-01,3,band1pp,True,0.1074,-0.5051,True,True
CCPI,EM13,2025-04-01,4,band1pp,True,0.2542,0.367,True,True
CCPI,EM13,2025-04-01,5,band1pp,True,1.4594,1.9681,False,False
CCPI,EM13,2025-04-01,6,band1pp,True,0.3155,0.3161,True,True
CCPI,EM13,2025-04-01,7,band1pp,True,0.587,0.4963,True,True
CCPI,EM13,2025-04-01,8,band1pp,True,0.0582,0.3324,True,True
CCPI,EM13,2025-04-01,9,band1pp,False,0.0268,-1.3434,True,False
CCPI,EM13,2025-04-01,10,band1pp,True,0.1458,-0.553,True,True
CCPI,EM13,2025-04-01,11,band1pp,True,-0.6716,0.2664,True,True
CCPI,EM13,2025-04-01,12,band1pp,True,0.5792,0.24,True,True
CCPI,EM13,2025-04-01,1,noband,False,0.5436,-0.0679,False,False
CCPI,EM13,2025-04-01,2,noband,True,1.3794,0.6769,False,False
CCPI,EM13,2025-04-01,3,noband,False,0.1074,-0.5051,False,False
CCPI,EM13,2025-04-01,4,noband,True,0.2542,0.367,False,False
CCPI,EM13,2025-04-01,5,noband,True,1.4594,1.9681,False,False
CCPI,EM13,2025-04-01,6,noband,True,0.3155,0.3161,False,False
CCPI,EM13,2025-04-01,7,noband,True,0.587,0.4963,False,False
CCPI,EM13,2025-04-01,8,noband,True,0.0582,0.3324,False,False
CCPI,EM13,2025-04-01,9,noband,False,0.0268,-1.3434,False,False
CCPI,EM13,2025-04-01,10,noband,False,0.1458,-0.553,False,False
CCPI,EM13,2025-04-01,11,noband,False,-0.6716,0.2664,False,False
CCPI,EM13,2025-04-01,12,noband,True,0.5792,0.24,False,False
CCPI,EM13,2025-05-01,1,band1pp,False,1.3794,0.1425,False,True
CCPI,EM13,2025-05-01,2,band1pp,True,0.1074,-0.6554,True,True
CCPI,EM13,2025-05-01,3,band1pp,True,0.2542,0.597,True,True
CCPI,EM13,2025-05-01,4,band1pp,True,1.4594,2.0552,False,False
CCPI,EM13,2025-05-01,5,band1pp,True,0.3155,0.1809,True,True
CCPI,EM13,2025-05-01,6,band1pp,True,0.587,0.5426,True,True
CCPI,EM13,2025-05-01,7,band1pp,True,0.0582,0.3832,True,True
CCPI,EM13,2025-05-01,8,band1pp,False,0.0268,-1.1661,True,False
CCPI,EM13,2025-05-01,9,band1pp,True,0.1458,-0.5186,True,True
CCPI,EM13,2025-05-01,10,band1pp,True,-0.6716,0.0832,True,True
CCPI,EM13,2025-05-01,11,band1pp,True,0.5792,0.2121,True,True
CCPI,EM13,2025-05-01,12,band1pp,False,3.2473,0.2524,False,True
CCPI,EM13,2025-05-01,1,noband,True,1.3794,0.1425,False,False
CCPI,EM13,2025-05-01,2,noband,False,0.1074,-0.6554,False,False
CCPI,EM13,2025-05-01,3,noband,True,0.2542,0.597,False,False
CCPI,EM13,2025-05-01,4,noband,True,1.4594,2.0552,False,False
CCPI,EM13,2025-05-01,5,noband,True,0.3155,0.1809,False,False
CCPI,EM13,2025-05-01,6,noband,True,0.587,0.5426,False,False
CCPI,EM13,2025-05-01,7,noband,True,0.0582,0.3832,False,False
CCPI,EM13,2025-05-01,8,noband,False,0.0268,-1.1661,False,False
CCPI,EM13,2025-05-01,9,noband,False,0.1458,-0.5186,False,False
CCPI,EM13,2025-05-01,10,noband,False,-0.6716,0.0832,False,False
CCPI,EM13,2025-05-01,11,noband,True,0.5792,0.2121,False,False
CCPI,EM13,2025-05-01,12,noband,True,3.2473,0.2524,False,False
CCPI,EM13,2025-06-01,1,band1pp,False,0.1074,-1.7342,True,False
CCPI,EM13,2025-06-01,2,band1pp,True,0.2542,0.4997,True,True
