block,exp_id,var,em,horizon_start,date,h,mean,actual,lag12,gap_pp,pass_yoy1,pass_lvl1,rel,pass2
Blk2.1,B21-M-040,FCPI,EM11,2024-11-01,2025-06-01,8,237.4397,242.5,232.8,-2.1737,False,False,-0.02087,False
Blk2.1,B21-M-040,FCPI,EM11,2024-11-01,2025-07-01,9,239.092,239.2,234.0,-0.0461,True,True,-0.00045,True
Blk2.1,B21-M-040,FCPI,EM11,2024-11-01,2025-08-01,10,238.1056,236.3,229.7,0.7861,True,True,0.00764,True
Blk2.1,B21-M-040,FCPI,EM11,2024-11-01,2025-09-01,11,238.0877,236.6,227.9,0.6528,True,True,0.00629,True
Blk2.1,B21-M-040,FCPI,EM11,2024-11-01,2025-10-01,12,239.2018,236.4,227.1,1.2337,False,False,0.01185,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2024-12-01,1,232.9812,233.9,236.2,-0.389,True,True,-0.00393,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-01-01,2,232.5662,236.3,242.4,-1.5403,False,False,-0.0158,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-02-01,3,233.2734,236.8,239.5,-1.4725,False,False,-0.01489,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-03-01,4,232.6931,236.2,234.4,-1.4961,False,False,-0.01485,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-04-01,5,233.3815,237.8,231.1,-1.9119,False,False,-0.01858,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-05-01,6,233.6176,240.6,227.3,-3.0719,False,False,-0.02902,False
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-06-01,7,234.1941,242.5,232.8,-3.5678,False,False,-0.03425,False
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-07-01,8,233.7956,239.2,234.0,-2.3096,False,False,-0.02259,False
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-08-01,9,234.4351,236.3,229.7,-0.8119,True,True,-0.00789,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-09-01,10,233.9288,236.6,227.9,-1.1721,False,False,-0.01129,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-10-01,11,233.7035,236.4,227.1,-1.1874,False,False,-0.01141,True
Blk2.1,B21-M-041,FCPI,EM11,2024-12-01,2025-11-01,12,234.3393,236.1,228.0,-0.7722,True,True,-0.00746,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-01-01,1,233.2662,236.3,242.4,-1.2516,False,False,-0.01284,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-02-01,2,233.1286,236.8,239.5,-1.533,False,False,-0.0155,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-03-01,3,233.1889,236.2,234.4,-1.2846,False,False,-0.01275,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-04-01,4,233.0117,237.8,231.1,-2.072,False,False,-0.02014,False
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-05-01,5,233.3084,240.6,227.3,-3.2079,False,False,-0.03031,False
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-06-01,6,233.4305,242.5,232.8,-3.8958,False,False,-0.0374,False
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-07-01,7,233.5399,239.2,234.0,-2.4188,False,False,-0.02366,False
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-08-01,8,233.4072,236.3,229.7,-1.2594,False,False,-0.01224,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-09-01,9,233.4316,236.6,227.9,-1.3903,False,False,-0.01339,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-10-01,10,233.1981,236.4,227.1,-1.4099,False,False,-0.01354,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-11-01,11,233.1417,236.1,228.0,-1.2975,False,False,-0.01253,True
Blk2.1,B21-M-042,FCPI,EM11,2025-01-01,2025-12-01,12,233.2989,244.3,233.9,-4.7034,False,False,-0.04503,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-02-01,1,229.884,236.8,239.5,-2.8877,False,False,-0.02921,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-03-01,2,230.0707,236.2,234.4,-2.6149,False,False,-0.02595,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-04-01,3,230.0851,237.8,231.1,-3.3383,False,False,-0.03244,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-05-01,4,230.9372,240.6,227.3,-4.2511,False,False,-0.04016,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-06-01,5,232.0608,242.5,232.8,-4.4842,False,False,-0.04305,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-07-01,6,232.4947,239.2,234.0,-2.8655,False,False,-0.02803,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-08-01,7,233.0589,236.3,229.7,-1.411,False,False,-0.01372,True
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-09-01,8,233.3001,236.6,227.9,-1.448,False,False,-0.01395,True
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-10-01,9,232.6781,236.4,227.1,-1.6389,False,False,-0.01574,True
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-11-01,10,232.4935,236.1,228.0,-1.5818,False,False,-0.01528,True
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2025-12-01,11,233.2935,244.3,233.9,-4.7056,False,False,-0.04505,False
Blk2.1,B21-M-043,FCPI,EM11,2025-02-01,2026-01-01,12,234.3937,244.3,236.3,-4.1923,False,False,-0.04055,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-03-01,1,231.3357,236.2,234.4,-2.0752,False,False,-0.02059,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-04-01,2,232.3507,237.8,231.1,-2.358,False,False,-0.02292,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-05-01,3,232.9085,240.6,227.3,-3.3838,False,False,-0.03197,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-06-01,4,234.4354,242.5,232.8,-3.4642,False,False,-0.03326,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-07-01,5,234.9321,239.2,234.0,-1.8239,False,False,-0.01784,True
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-08-01,6,234.9661,236.3,229.7,-0.5807,True,True,-0.00564,True
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-09-01,7,235.4708,236.6,227.9,-0.4955,True,True,-0.00477,True
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-10-01,8,235.8042,236.4,227.1,-0.2624,True,True,-0.00252,True
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-11-01,9,236.0291,236.1,228.0,-0.0311,True,True,-0.0003,True
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2025-12-01,10,236.3201,244.3,233.9,-3.4117,False,False,-0.03266,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2026-01-01,11,236.8145,244.3,236.3,-3.1678,False,False,-0.03064,False
Blk2.1,B21-M-044,FCPI,EM11,2025-03-01,2026-02-01,12,236.9805,239.4,236.8,-1.0217,False,False,-0.01011,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-05-01,1,230.8029,227.3,226.1,1.5493,False,False,0.01541,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-06-01,2,232.5791,232.8,228.4,-0.0967,True,True,-0.00095,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-07-01,3,233.0015,234.0,227.5,-0.4389,True,True,-0.00427,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-08-01,4,231.7979,229.7,224.6,0.9341,True,True,0.00913,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-09-01,5,231.3922,227.9,226.7,1.5404,False,False,0.01532,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-10-01,6,230.6209,227.1,224.1,1.5711,False,False,0.0155,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-11-01,7,232.9456,228.0,228.1,2.1682,False,False,0.02169,False
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2024-12-01,8,235.2165,233.9,236.2,0.5574,True,True,0.00563,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2025-01-01,9,235.6382,236.3,242.4,-0.273,True,True,-0.0028,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2025-02-01,10,234.1838,236.8,239.5,-1.0923,False,False,-0.01105,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2025-03-01,11,233.5777,236.2,234.4,-1.1187,False,False,-0.0111,True
Blk2.1,B21-M-045,FCPI,EM4,2024-05-01,2025-04-01,12,233.9288,237.8,231.1,-1.6751,False,False,-0.01628,True
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-06-01,1,227.7246,232.8,228.4,-2.2221,False,False,-0.0218,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-07-01,2,228.067,234.0,227.5,-2.6079,False,False,-0.02535,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-08-01,3,227.9885,229.7,224.6,-0.762,True,True,-0.00745,True
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-09-01,4,228.0579,227.9,226.7,0.0697,True,True,0.00069,True
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-10-01,5,227.6477,227.1,224.1,0.2444,True,True,0.00241,True
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-11-01,6,227.6548,228.0,228.1,-0.1513,True,True,-0.00151,True
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2024-12-01,7,228.3281,233.9,236.2,-2.359,False,False,-0.02382,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2025-01-01,8,229.0755,236.3,242.4,-2.9804,False,False,-0.03057,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2025-02-01,9,229.0059,236.8,239.5,-3.2543,False,False,-0.03291,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2025-03-01,10,228.5769,236.2,234.4,-3.2522,False,False,-0.03227,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2025-04-01,11,229.0094,237.8,231.1,-3.8038,False,False,-0.03697,False
Blk2.1,B21-M-046,FCPI,EM4,2024-06-01,2025-05-01,12,229.579,240.6,227.3,-4.8487,False,False,-0.04581,False
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2024-07-01,1,232.8952,234.0,227.5,-0.4856,True,True,-0.00472,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2024-08-01,2,232.2241,229.7,224.6,1.1238,False,False,0.01099,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2024-09-01,3,232.1412,227.9,226.7,1.8708,False,False,0.01861,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2024-10-01,4,232.124,227.1,224.1,2.2419,False,False,0.02212,False
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2024-11-01,5,233.2981,228.0,228.1,2.3227,False,False,0.02324,False
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2024-12-01,6,234.6811,233.9,236.2,0.3307,True,True,0.00334,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2025-01-01,7,234.8481,236.3,242.4,-0.599,True,True,-0.00614,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2025-02-01,8,233.9774,236.8,239.5,-1.1785,False,False,-0.01192,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2025-03-01,9,233.199,236.2,234.4,-1.2803,False,False,-0.01271,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2025-04-01,10,233.7347,237.8,231.1,-1.7591,False,False,-0.0171,True
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2025-05-01,11,234.9345,240.6,227.3,-2.4925,False,False,-0.02355,False
Blk2.1,B21-M-047,FCPI,EM4,2024-07-01,2025-06-01,12,236.4617,242.5,232.8,-2.5938,False,False,-0.0249,False
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2024-08-01,1,233.5951,229.7,224.6,1.7343,False,False,0.01696,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2024-09-01,2,233.3932,227.9,226.7,2.4231,False,False,0.0241,False
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2024-10-01,3,233.123,227.1,224.1,2.6876,False,False,0.02652,False
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2024-11-01,4,234.78,228.0,228.1,2.9724,False,False,0.02974,False
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2024-12-01,5,237.4631,233.9,236.2,1.5085,False,False,0.01523,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-01-01,6,238.9472,236.3,242.4,1.0921,False,False,0.0112,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-02-01,7,235.9067,236.8,239.5,-0.373,True,True,-0.00377,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-03-01,8,233.5798,236.2,234.4,-1.1178,False,False,-0.01109,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-04-01,9,234.6893,237.8,231.1,-1.3461,False,False,-0.01308,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-05-01,10,236.506,240.6,227.3,-1.8011,False,False,-0.01702,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-06-01,11,240.5535,242.5,232.8,-0.8361,True,True,-0.00803,True
Blk2.1,B21-M-048,FCPI,EM4,2024-08-01,2025-07-01,12,239.4561,239.2,234.0,0.1094,True,True,0.00107,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2024-09-01,1,237.8561,227.9,226.7,4.3917,False,False,0.04369,False
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2024-10-01,2,238.034,227.1,224.1,4.8791,False,False,0.04815,False
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2024-11-01,3,238.5549,228.0,228.1,4.6273,False,False,0.04629,False
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2024-12-01,4,239.1346,233.9,236.2,2.2162,False,False,0.02238,False
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-01-01,5,239.9352,236.3,242.4,1.4997,False,False,0.01538,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-02-01,6,239.7286,236.8,239.5,1.2228,False,False,0.01237,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-03-01,7,239.074,236.2,234.4,1.2261,False,False,0.01217,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-04-01,8,239.4483,237.8,231.1,0.7133,True,True,0.00693,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-05-01,9,239.9259,240.6,227.3,-0.2966,True,True,-0.0028,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-06-01,10,240.5312,242.5,232.8,-0.8457,True,True,-0.00812,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-07-01,11,240.6716,239.2,234.0,0.6289,True,True,0.00615,True
Blk2.1,B21-M-049,FCPI,EM4,2024-09-01,2025-08-01,12,240.625,236.3,229.7,1.8829,False,False,0.0183,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2024-10-01,1,238.307,227.1,224.1,5.0009,False,False,0.04935,False
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2024-11-01,2,238.2882,228.0,228.1,4.5104,False,False,0.04512,False
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2024-12-01,3,238.3008,233.9,236.2,1.8632,False,False,0.01881,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-01-01,4,238.7892,236.3,242.4,1.0269,False,False,0.01053,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-02-01,5,238.9016,236.8,239.5,0.8775,True,True,0.00887,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-03-01,6,239.149,236.2,234.4,1.2581,False,False,0.01249,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-04-01,7,239.0817,237.8,231.1,0.5546,True,True,0.00539,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-05-01,8,239.2352,240.6,227.3,-0.6004,True,True,-0.00567,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-06-01,9,239.2705,242.5,232.8,-1.3873,False,False,-0.01332,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-07-01,10,239.1946,239.2,234.0,-0.0023,True,True,-2e-05,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-08-01,11,239.282,236.3,229.7,1.2982,False,False,0.01262,True
Blk2.1,B21-M-050,FCPI,EM4,2024-10-01,2025-09-01,12,239.6318,236.6,227.9,1.3303,False,False,0.01281,True
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2024-11-01,1,227.5119,228.0,228.1,-0.214,True,True,-0.00214,True
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2024-12-01,2,232.5889,233.9,236.2,-0.5551,True,True,-0.00561,True
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-01-01,3,226.9495,236.3,242.4,-3.8575,False,False,-0.03957,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-02-01,4,224.3799,236.8,239.5,-5.1858,False,False,-0.05245,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-03-01,5,223.2865,236.2,234.4,-5.5092,False,False,-0.05467,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-04-01,6,223.9538,237.8,231.1,-5.9914,False,False,-0.05823,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-05-01,7,224.7864,240.6,227.3,-6.9572,False,False,-0.06573,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-06-01,8,227.0917,242.5,232.8,-6.6187,False,False,-0.06354,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-07-01,9,228.5491,239.2,234.0,-4.5517,False,False,-0.04453,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-08-01,10,230.1187,236.3,229.7,-2.691,False,False,-0.02616,False
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-09-01,11,233.2851,236.6,227.9,-1.4546,False,False,-0.01401,True
Blk2.1,B21-M-051,FCPI,EM4,2024-11-01,2025-10-01,12,237.9385,236.4,227.1,0.6775,True,True,0.00651,True
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2024-12-01,1,230.3181,233.9,236.2,-1.5165,False,False,-0.01531,True
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-01-01,2,230.206,236.3,242.4,-2.514,False,False,-0.02579,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-02-01,3,229.383,236.8,239.5,-3.0969,False,False,-0.03132,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-03-01,4,228.9541,236.2,234.4,-3.0913,False,False,-0.03068,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-04-01,5,229.022,237.8,231.1,-3.7984,False,False,-0.03691,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-05-01,6,229.4902,240.6,227.3,-4.8877,False,False,-0.04618,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-06-01,7,230.2855,242.5,232.8,-5.2468,False,False,-0.05037,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-07-01,8,230.5473,239.2,234.0,-3.6977,False,False,-0.03617,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-08-01,9,230.0544,236.3,229.7,-2.719,False,False,-0.02643,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-09-01,10,229.2551,236.6,227.9,-3.2229,False,False,-0.03104,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-10-01,11,229.0624,236.4,227.1,-3.231,False,False,-0.03104,False
Blk2.1,B21-M-052,FCPI,EM4,2024-12-01,2025-11-01,12,229.9018,236.1,228.0,-2.7185,False,False,-0.02625,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-01-01,1,230.6901,236.3,242.4,-2.3143,False,False,-0.02374,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-02-01,2,230.3321,236.8,239.5,-2.7006,False,False,-0.02731,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-03-01,3,229.5898,236.2,234.4,-2.82,False,False,-0.02799,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-04-01,4,229.5701,237.8,231.1,-3.5612,False,False,-0.03461,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-05-01,5,229.829,240.6,227.3,-4.7387,False,False,-0.04477,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-06-01,6,230.8292,242.5,232.8,-5.0132,False,False,-0.04813,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-07-01,7,230.922,239.2,234.0,-3.5376,False,False,-0.03461,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-08-01,8,230.8291,236.3,229.7,-2.3817,False,False,-0.02315,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-09-01,9,230.513,236.6,227.9,-2.6709,False,False,-0.02573,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-10-01,10,230.5593,236.4,227.1,-2.5719,False,False,-0.02471,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-11-01,11,230.5895,236.1,228.0,-2.4169,False,False,-0.02334,False
Blk2.1,B21-M-053,FCPI,EM4,2025-01-01,2025-12-01,12,231.2179,244.3,233.9,-5.593,False,False,-0.05355,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-02-01,1,228.2696,236.8,239.5,-3.5617,False,False,-0.03602,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-03-01,2,227.9373,236.2,234.4,-3.5251,False,False,-0.03498,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-04-01,3,227.4249,237.8,231.1,-4.4894,False,False,-0.04363,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-05-01,4,227.838,240.6,227.3,-5.6146,False,False,-0.05304,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-06-01,5,228.7693,242.5,232.8,-5.8981,False,False,-0.05662,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-07-01,6,229.8312,239.2,234.0,-4.0037,False,False,-0.03917,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-08-01,7,229.8113,236.3,229.7,-2.8249,False,False,-0.02746,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-09-01,8,229.9177,236.6,227.9,-2.9321,False,False,-0.02824,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-10-01,9,229.2515,236.4,227.1,-3.1477,False,False,-0.03024,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-11-01,10,229.5811,236.1,228.0,-2.8592,False,False,-0.02761,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2025-12-01,11,229.6286,244.3,233.9,-6.2725,False,False,-0.06005,False
Blk2.1,B21-M-054,FCPI,EM4,2025-02-01,2026-01-01,12,230.0844,244.3,236.3,-6.0159,False,False,-0.05819,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-03-01,1,233.4348,236.2,234.4,-1.1797,False,False,-0.01171,True
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-04-01,2,232.6953,237.8,231.1,-2.2089,False,False,-0.02147,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-05-01,3,233.5391,240.6,227.3,-3.1064,False,False,-0.02935,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-06-01,4,235.6975,242.5,232.8,-2.922,False,False,-0.02805,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-07-01,5,237.7406,239.2,234.0,-0.6237,True,True,-0.0061,True
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-08-01,6,240.1308,236.3,229.7,1.6677,False,False,0.01621,True
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-09-01,7,242.1915,236.6,227.9,2.4535,False,False,0.02363,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-10-01,8,245.1343,236.4,227.1,3.846,False,False,0.03695,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-11-01,9,248.0235,236.1,228.0,5.2296,False,False,0.0505,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2025-12-01,10,250.6028,244.3,233.9,2.6946,False,False,0.0258,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2026-01-01,11,249.9907,244.3,236.3,2.4083,False,False,0.02329,False
Blk2.1,B21-M-055,FCPI,EM4,2025-03-01,2026-02-01,12,251.4213,239.4,236.8,5.0766,False,False,0.05021,False
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-05-01,1,230.8083,227.3,226.1,1.5516,False,False,0.01543,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-06-01,2,232.5811,232.8,228.4,-0.0958,True,True,-0.00094,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-07-01,3,233.0005,234.0,227.5,-0.4393,True,True,-0.00427,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-08-01,4,231.7997,229.7,224.6,0.9349,True,True,0.00914,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-09-01,5,231.4014,227.9,226.7,1.5445,False,False,0.01536,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-10-01,6,230.6333,227.1,224.1,1.5767,False,False,0.01556,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-11-01,7,232.9541,228.0,228.1,2.1719,False,False,0.02173,False
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2024-12-01,8,235.2271,233.9,236.2,0.5619,True,True,0.00567,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2025-01-01,9,235.6583,236.3,242.4,-0.2647,True,True,-0.00272,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2025-02-01,10,234.2074,236.8,239.5,-1.0825,False,False,-0.01095,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2025-03-01,11,233.5974,236.2,234.4,-1.1103,False,False,-0.01102,True
Blk2.1,B21-M-056,FCPI,EM2,2024-05-01,2025-04-01,12,233.9463,237.8,231.1,-1.6676,False,False,-0.01621,True
Blk2.1,B21-M-057,FCPI,EM2,2024-06-01,2024-06-01,1,227.7246,232.8,228.4,-2.2221,False,False,-0.0218,False
Blk2.1,B21-M-057,FCPI,EM2,2024-06-01,2024-07-01,2,228.067,234.0,227.5,-2.6079,False,False,-0.02535,False
Blk2.1,B21-M-057,FCPI,EM2,2024-06-01,2024-08-01,3,227.9885,229.7,224.6,-0.762,True,True,-0.00745,True
Blk2.1,B21-M-057,FCPI,EM2,2024-06-01,2024-09-01,4,228.0579,227.9,226.7,0.0697,True,True,0.00069,True
